"Regional","Elemento","Rodovia","KM","Tipo","Extensão (m)","Dimensão (m)","Latitude montante","Longitude montante","Latitude jusante","Longitude jusante"
"DR 06","Bueiro","SP 055","63,910","Bueiro Duplo Tubular de Concreto","20","0,8","-23.4997671","-45.1308471","-23.4998121","-45.1308471"
"DR 06","Bueiro","SP 171","63,930","Bueiro Simples Celular de Concreto","17","0,6","-23.1479","-44.8744","-23.148","-44.8743"
"DR 06","Bueiro","SP 055","64,000","Bueiro Simples Tubular de Concreto","18","0,4","-23.4990211","-45.1324706","-23.4990211","-45.1324706"
"DR 06","Bueiro","SP 171","64,035","Bueiro Simples Celular de Concreto","11,4","0,6","-23.1485","-44.875","-23.1487","-44.8751"
"DR 06","Bueiro","SP 055","64,040","Bueiro Duplo Tubular de Concreto","18","0,8","-23.4986453","-45.1328734","-23.4986815","-45.1328734"
"DR 06","Bueiro","SP 055","64,140","Bueiro Triplo Tubular de Concreto","20","1,2","-23.4982057","-45.133868","-23.4983259","-45.133868"
"DR 06","Bueiro","SP 171","64,200","Bueiro Triplo Tubular de Concreto","64","1","-23.1438","-44.8754","-23.1498","-44.8754"
"DR 06","Bueiro","SP 171","64,280","Bueiro Simples Celular de Concreto","17","0,6","-23.1508","-44.8755","-23.1508","-44.8754"
"DR 06","Bueiro","SP 055","64,330","Bueiro Triplo Tubular de Concreto","22","1","-23.4973656","-45.1356203","-23.4974739","-45.1356203"
"DR 06","Bueiro","SP 171","64,350","Bueiro Simples Celular de Concreto","31,5","0,4","-23.1514","-44.8752","-23.1514","-44.8751"
"DR 06","Bueiro","SP 171","64,400","Bueiro Simples Celular de Concreto","16,8","0,4","-23.1518","-44.8752","-23.1518","-48.8747"
"DR 06","Bueiro","SP 055","64,440","Bueiro Triplo Tubular de Concreto","21","1","-23.4968583","-45.1365128","-23.496986","-45.1365128"
"DR 06","Bueiro","SP 055","64,490","Bueiro Duplo Tubular de Concreto","20","1","-23.4966548","-45.1369773","-23.4967697","-45.1369773"
"DR 06","Bueiro","SP 055","64,620","Bueiro Simples Tubular de Concreto","18","1","-23.4965195","-45.1382915","-23.4966635","-45.1382915"
"DR 06","Bueiro","SP 055","64,640","Bueiro Simples Tubular de Concreto","18","0,6","-23.4964291","-45.1389103","-23.4965436","-45.1389103"
"DR 06","Bueiro","SP 171","64,720","Bueiro Simples Celular de Concreto","14,4","0,4","-23.1526","-448423.0","-23.1525","-44.8722"
"DR 06","Bueiro","SP 055","64,720","Bueiro Simples Celular de Concreto","15","0,6","-23.4963","-45.1389","-23.4963","-45.1389"
"DR 06","Bueiro","SP 055","64,720","Bueiro Simples Celular de Concreto","15","0,6","-23.4962","-45.1396","-23.4964","-45.1397"
"DR 06","Bueiro","SP 171","64,780","Bueiro Simples Celular de Concreto","11,3","0,6","-23.1526","-44.8717","-23.1526","-44.8717"
"DR 06","Bueiro","SP 055","64,800","Bueiro Simples Celular de Concreto","15","0,6","-23.4962","-45.1396","-23.4962","-45.1396"
"DR 06","Bueiro","SP 171","64,900","Bueiro Simples Celular de Concreto","12,9","0,6","-23.1527","-44.8706","-23.1526","-44.8706"
"DR 06","Bueiro","SP 055","64,950","Bueiro Simples Celular de Concreto","18,4","1","-23.4965","-45.1383","-23.4965","-45.1383"
"DR 06","Bueiro","SP 055","65,000","Bueiro Simples Celular de Concreto","18,2","0,6","-23.4952","-45.1411","-23.4952","-45.1411"
"DR 06","Bueiro","SP 125","65,200","Bueiro Simples Celular de Concreto","22","0,6","-23.3544","-45.2108","-23.3542","-45.2108"
"DR 06","Bueiro","SP 171","65,300","Bueiro Simples Celular de Concreto","13,3","1","-23.1523","-44.8667","-23.1522","-44.8665"
"DR 06","Bueiro","SP 171","65,650","Bueiro Simples Celular de Concreto","10,8","0,4","-23.1524","-44.8633","-23.1325","-44.8632"
"DR 06","Bueiro","SP 171","65,800","Bueiro Simples Celular de Concreto","16,14","0,4","-23.153","-44.8622","-23.1529","-44.862"
"DR 06","Bueiro","SP 171","65,835","Bueiro Simples Celular de Concreto","11,8","0,6","-23.153","-44.862","-23.153","-44.8619"
"DR 06","Bueiro","SP 125","66,120","Bueiro Simples Celular de Concreto","19","0,8","-23.357","-54.2037","-23.3571","-45.2037"
"DR 06","Bueiro","SP 171","66,250","Bueiro Simples Celular de Concreto","24,4","0,6","-23.1552","-44.8596","-23.1552","-44.8593"
"DR 06","Bueiro","SP 125","66,430","Bueiro Simples Celular de Concreto","25,4","0,8","-23.3597","-45.2026","-23.3597","-45.2027"
"DR 06","Bueiro","SP 171","66,500","Bueiro Simples Celular de Concreto","11,1","0,6","-23.1549","-44.8586","-23.1549","-44.8586"
"DR 06","Bueiro","SP 171","66,570","Bueiro Simples Celular de Concreto","10,5","0,6","-23.1543","-44.8584","-23.1542","-44.8584"
"DR 06","Bueiro","SP 171","66,770","Bueiro Simples Celular de Concreto","22,8","0,6","-23.1542","-44.857","-23.154","-44.8571"
"DR 06","Bueiro","SP 125","66,800","Bueiro Simples Celular de Concreto","23,5","0,6","-23.3627","-45.2017","-23.3627","-45.2015"
"DR 06","Bueiro","SP 055","66,880","Bueiro Duplo Tubular de Concreto","18","1","-23.4922067","-45.1576611","-23.4920907","-45.1576611"
"DR 06","Bueiro","SP 055","67,000","Bueiro Duplo Tubular de Concreto","20","1","-23.4925438","-45.1588479","-23.4924292","-45.1588479"
"DR 06","Bueiro","SP 171","67,000","Bueiro Simples Celular de Concreto","14,5","0,6","-23.156","-44.857","-23.156","-44.8569"
"DR 06","Bueiro","SP 055","67,060","Bueiro Simples Tubular de Concreto","20","0,8","-23.4925894","-45.1594042","-23.4925085","-45.1594042"
"DR 06","Bueiro","SP 171","67,260","Bueiro Simples Celular de Concreto","15,2","0,6","-23.1566","-44.8551","-23.1565","-44.8551"
"DR 06","Bueiro","SP 171","67,340","Bueiro Simples Celular de Concreto","12,7","0,6","-23.1562","44.841","-23.161","-44.8542"
"DR 06","Bueiro","SP 171","67,500","Bueiro Simples Celular de Concreto","15,4","0,6","-23.1554","-44.8529","-23.1555","-44.853"
"DR 06","Bueiro","SP 171","67,800","Bueiro Simples Celular de Concreto","16,4","0,6","-23.1568","-44.8512","-23.1568","-44.8512"
"DR 06","Bueiro","SP 171","67,840","Bueiro Simples Celular de Concreto","10,7","0,6","-23.157","-44.8508","-23.157","-44.8508"
"DR 06","Bueiro","SP 171","67,900","Bueiro Simples Celular de Concreto","15","0,6","-23.1569","-44.8502","-23.1568","-44.8502"
"DR 06","Bueiro","SP 171","67,990","Bueiro Simples Celular de Concreto","10","0,6","-23.1562","-44.8499","-23.1562","-44.8499"
"DR 06","Bueiro","SP 171","68,100","Bueiro Simples Celular de Concreto","14,4","0,6","-23.1561","-44.8492","-23.1561","-44.8493"
"DR 06","Bueiro","SP 171","68,180","Bueiro Simples Celular de Concreto","15,5","0,6","-23.1568","-44.8492","-23.1567","-44.8489"
"DR 06","Bueiro","SP 171","68,280","Bueiro Simples Celular de Concreto","13,8","0,6","-23.1572","-44.8485","-23.1573","-44.8404"
"DR 06","Bueiro","SP 171","68,470","Bueiro Simples Celular de Concreto","15,6","0,6","-23.1588","-44.8473","-23.1589","-44.8473"
"DR 06","Bueiro","SP 171","68,500","Bueiro Simples Celular de Concreto","14,5","0,6","-23.1572","-44.8485","-23.1572","-44.8486"
"DR 06","Bueiro","SP 171","68,780","Bueiro Simples Celular de Concreto","11,9","0,6","-23.1007","-44.8466","-23.1601","-44.8466"
"DR 06","Bueiro","SP 171","68,990","Bueiro Simples Celular de Concreto","11","0,6","-23.1603","-44.9454","-23.1602","-44.8454"
"DR 06","Bueiro","SP 171","69,070","Bueiro Simples Celular de Concreto","12,7","0,6","-23.162","-44.8447","-23.1612","-44.8447"
"DR 06","Bueiro","SP 171","69,200","Bueiro Simples Celular de Concreto","14,4","0,6","-23.162","-44.8441","-22.162","-44.8441"
"DR 06","Bueiro","SP 171","69,250","Bueiro Simples Celular de Concreto","15","0,6","-23.1623","-44.8428","-23.1624","-44.8428"
"DR 06","Bueiro","SP 171","69,450","Bueiro Simples Celular de Concreto","11,3","0,6","-23.1629","-44.8418","-23.1629","-44.8417"
"DR 06","Bueiro","SP 125","69,600","Bueiro Simples Celular de Concreto","41","1,5","-23.3812","-45.1851","-23.3812","-45.185"
"DR 06","Bueiro","SP 171","69,640","Bueiro Simples Celular de Concreto","12","0,6","-23.1634","-44.8406","-23.1633","-44.8406"
"DR 06","Bueiro","SP 171","69,700","Bueiro Simples Celular de Concreto","12,1","0,6","-23.165","-44.8399","-23.1636","-44.8398"
"DR 06","Bueiro","SP 171","69,780","Bueiro Simples Celular de Concreto","13,2","0,6","-23.1643","-44.8393","-23.1642","-44.8394"
"DR 06","Bueiro","SP 171","69,860","Bueiro Simples Celular de Concreto","12,8","0,6","-22.155","-44.8392","-23.1649","-44.8393"
"DR 06","Bueiro","SP 171","69,900","Bueiro Simples Celular de Concreto","12,4","0,6","-23.1658","-44.8393","-23.1657","-44.8393"
"DR 06","Bueiro","SP 171","69,920","Bueiro Simples Celular de Concreto","11,6","0,6","-23.166","-44.8394","-23.166","-44.8394"
"DR 06","Bueiro","SP 171","70,000","Bueiro Simples Celular de Concreto","12,4","0,6","-23.1665","-44.8398","-23.1665","-44.8399"
"DR 06","Bueiro","SP 125","70,120","Bueiro Simples Celular de Concreto","27","0,8","-23.3846","-45.1814","-23.3847","-45.1813"
"DR 06","Bueiro","SP 125","71,300","Bueiro Simples Celular de Concreto","25","0,8","-23.3616","-45.1733","-23.3917","-45.1733"
"DR 06","Bueiro","SP 125","71,800","Bueiro Simples Celular de Concreto","18,2","0,6","-23.3892","-45.1722","-23.38911","-45.1723"
"DR 06","Bueiro","SP 125","72,680","Bueiro Simples Celular de Concreto","23","0,6","-23.3848","-45.1678","-23.3847","-45.1678"
"DR 06","Bueiro","SP 125","72,850","Bueiro Simples Celular de Concreto","35","0,8","-23.3838","-45.1671","-23.3837","-45.1672"
"DR 06","Bueiro","SP 125","73,150","Bueiro Simples Celular de Concreto","29","0,8","-23.3823","-45.1648","-23.3822","-45.1647"
"DR 06","Bueiro","SP 125","73,220","Bueiro Simples Celular de Concreto","18","0,8","-23.3822","-45.1642","-23.3822","-45.1642"
"DR 06","Bueiro","SP 125","73,600","Bueiro Simples Celular de Concreto","24","0,8","-23.3812","-45.1607","-23.3811","-45.1607"
"DR 06","Bueiro","SP 125","73,650","Bueiro Simples Celular de Concreto","19","0,6","-23.3803","-45.1585","-23.3805","-45.1585"
"DR 06","Bueiro","SP 125","73,700","Bueiro Simples Celular de Concreto","23,5","0,8","-23.381","-45.1597","-23.3809","-45.1596"
"DR 06","Bueiro","SP 125","73,850","Bueiro Simples Celular de Concreto","18","0,6","-23.3807","-45.1586","-23.3805","-45.1586"
"DR 06","Bueiro","SP 125","73,965","Bueiro Simples Celular de Concreto","28","0,8","-23.3804","-45.1576","-23.3802","-45.1576"
"DR 06","Bueiro","SP 125","74,050","Bueiro Simples Celular de Concreto","25","0,6","-23.38","-45.1568","-23.3799","-45.1567"
"DR 06","Bueiro","SP 125","74,050","Bueiro Simples Celular de Concreto","25","0,6","-23.38","-45.1567","-23.3799","-45.1567"
"DR 06","Bueiro","SP 125","74,250","Bueiro Simples Celular de Concreto","23,5","0,6","-23.3794","-45.1549","-23.3793","-45.1549"
"DR 06","Bueiro","SP 125","74,800","Bueiro Simples Celular de Concreto","24,5","0,8","-23.3768","-45.15","-23.3767","-45.15"
"DR 06","Bueiro","SP 125","75,080","Bueiro Simples Celular de Concreto","28","0,8","-23.376","-45.1479","-23.3759","-45.1478"
"DR 06","Bueiro","SP 125","75,240","Bueiro Simples Celular de Concreto","28","0,8","-23.3753","-45.1465","-23.3753","-45.1465"
"DR 06","Bueiro","SP 125","75,290","Bueiro Simples Celular de Concreto","19,5","0,6","-23.375","-45.1461","-23.3751","-45.1463"
"DR 06","Bueiro","SP 125","75,300","Bueiro Simples Celular de Concreto","19","0,6","-23.375","-45.1461","-23.375","-45.1463"
"DR 06","Bueiro","SP 125","75,410","Bueiro Simples Celular de Concreto","16","0,8","-23.3743","-45.1455","-23.3742","-45.1454"
"DR 06","Bueiro","SP 125","75,430","Bueiro Simples Celular de Concreto","15","0,8","-23.3742","-45.1455","-23.3742","-45.1455"
"DR 06","Bueiro","SP 125","75,910","Bueiro Simples Celular de Concreto","18,3","0,6","-23.3713","-45.1445","-23.3713","-45.1445"
"DR 06","Bueiro","SP 125","76,009","Bueiro Simples Celular de Concreto","22","0,6","-23.3706","-45.145","-23.3706","-45.145"
"DR 06","Bueiro","SP 125","76,500","Bueiro Simples Celular de Concreto","28","0,8","-23.3668","-45.1422","-23.3669","-45.1423"
"DR 06","Bueiro","SP 125","77,080","Bueiro Simples Celular de Concreto","21,8","0,6","-23.3635","-45.139","-23.3635","-45.1389"
"DR 06","Bueiro","SP 125","77,120","Bueiro Simples Celular de Concreto","28","0,6","-23.3632","-45.1387","-23.3632","-45.1386"
"DR 06","Bueiro","SP 125","77,380","Bueiro Simples Celular de Concreto","28","0,8","-23.362","-45.1369","-23.362","-45.1369"
"DR 06","Bueiro","SP 125","77,700","Bueiro Simples Celular de Concreto","23,5","0,8","-23.3605","-45.1342","-23.3606","-45.1342"
"DR 06","Bueiro","SP 125","77,900","Bueiro Simples Celular de Concreto","17,1","0,6","-23.359","-45.133","-23.359","-45.133"
"DR 06","Bueiro","SP 125","78,014","Bueiro Simples Celular de Concreto","24","0,6","-23.3584","-45.1326","-23.3583","-45.1325"
"DR 06","Bueiro","SP 125","78,100","Bueiro Simples Celular de Concreto","78,1","0,8","-23.3569","-45.1324","-23.3571","-45.1324"
"DR 06","Bueiro","SP 125","78,200","Bueiro Simples Celular de Concreto","17,5","0,6","-23.3565","-45.1321","-23.3565","-45.1321"
"DR 06","Bueiro","SP 125","78,280","Bueiro Simples Celular de Concreto","15,4","0,6","-23.3561","-45.1318","-23.3561","-45.1318"
"DR 06","Bueiro","SP 125","78,350","Bueiro Simples Celular de Concreto","21,5","0,8","-23.3548","-45.1308","-23.3557","-45.1315"
"DR 06","Bueiro","SP 055","78,420","Bueiro Duplo Celular de Concreto","20","0,6","-23.5474","-45.2404","-23.5474","-45.2404"
"DR 06","Bueiro","SP 055","78,420","Bueiro Duplo Celular de Concreto","20","0,8","-23.5477","-42.2403","-23.5477","-42.2403"
"DR 06","Bueiro","SP 125","78,450","Bueiro Simples Celular de Concreto","16,5","0,6","-23.3548","-45.1308","-23.355","-45.1308"
"DR 06","Bueiro","SP 125","78,620","Bueiro Simples Celular de Concreto","14,3","0,4","-23.354","-45.1294","-23.3541","-45.1294"
"DR 06","Bueiro","SP 055","78,640","Bueiro Duplo Celular de Concreto","18","1","-23.5477","-45.2415","-23.5477","-45.2415"
"DR 06","Bueiro","SP 055","78,720","Bueiro Duplo Celular de Concreto","20","1","-23.5479","-45.2425","-23.5479","-45.2425"
"DR 06","Bueiro","SP 125","78,730","Bueiro Simples Celular de Concreto","58,5","0,8","-23.354","-45.1286","-23.3539","-45.1285"
"DR 06","Bueiro","SP 055","78,800","Bueiro Simples Celular de Concreto","20","0,6","-23.5482","-45.244","-23.5482","-45.244"
"DR 06","Bueiro","SP 055","78,900","Bueiro Duplo Celular de Concreto","40","0,8","-23.5482","-45.244","-23.5482","-45.244"
"DR 06","Bueiro","SP 055","79,000","Bueiro Simples Celular de Concreto","18","0,6","-23.5482","-45.243","-23.5482","-45.243"
"DR 06","Bueiro","SP 125","79,070","Bueiro Simples Celular de Concreto","18","0,6","-23.356","-45.1262","-23.3559","-45.1261"
"DR 06","Bueiro","SP 055","79,100","Bueiro Simples Celular de Concreto","20","0,8","-23.5485","-45.244","-23.5485","-45.244"
"DR 06","Bueiro","SP 055","79,360","Bueiro Simples Celular de Concreto","20","1","-23.5492","-45.2473","-23.5492","-45.2473"
"DR 06","Bueiro","SP 125","79,360","Bueiro Simples Celular de Concreto","30","0,8","-23.3569","-45.1237","-23.3569","-45.1236"
"DR 06","Bueiro","SP 125","79,432","Bueiro Simples Celular de Concreto","18","0,4","-23.3572","-45.1232","-23.3574","-45.1232"
"DR 06","Bueiro","SP 125","79,432","Bueiro Simples Celular de Concreto","19","0,6","-23.3572","-45.1231","-23.3571","-45.1231"
"DR 06","Bueiro","SP 125","79,460","Bueiro Simples Celular de Concreto","12,5","0,6","-23.3573","-45.1229","-23.3574","-45.1229"
"DR 06","Bueiro","SP 125","79,463","Bueiro Simples Celular de Concreto","11","0,6","-23.3572","-45.1231","-23.3571","-45.1231"
"DR 06","Bueiro","SP 125","79,480","Bueiro Simples Celular de Concreto","12,5","0,4","-23.3574","-45.1227","-23.3574","-45.1227"
"DR 06","Bueiro","SP 125","79,500","Bueiro Simples Celular de Concreto","19","0,8","-23.3583","-45.1223","-23.3583","-45.1221"
"DR 06","Bueiro","SP 055","79,540","Bueiro Simples Celular de Concreto","20","1","-23.5519","-45.2493","-23.5519","-45.2493"
"DR 06","Bueiro","SP 125","79,588","Bueiro Simples Celular de Concreto","12,7","0,6","-23.3573","-45.1228","-23.3572","-45.1228"
"DR 06","Bueiro","SP 125","79,590","Bueiro Simples Celular de Concreto","20,5","0,6","-23.3581","-45.1223","-23.3583","-45.1222"
"DR 06","Bueiro","SP 055","79,600","Bueiro Simples Celular de Concreto","52","0,8","-23.5522","-45.2497","-23.5522","-45.2497"
"DR 06","Bueiro","SP 125","79,606","Bueiro Simples Celular de Concreto","17,5","0,6","-23.3583","-45.122","-23.3584","-45.122"
"DR 06","Bueiro","SP 125","79,606","Bueiro Simples Celular de Concreto","38,4","0,6","-23.3635","-45.1229","-23.3584","-45.1221"
"DR 06","Bueiro","SP 055","79,640","Bueiro Simples Celular de Concreto","50","0,8","-23.5522","-45.2498","-23.5522","-45.2498"
"DR 06","Bueiro","SP 125","79,650","Bueiro Simples Celular de Concreto","14","0,6","-23.3592","-45.1222","-23.3593","-45.1222"
"DR 06","Bueiro","SP 125","79,675","Bueiro Simples Celular de Concreto","14","0,6","-23.3595","-45.1223","-23.3595","-45.1223"
"DR 06","Bueiro","SP 125","79,693","Bueiro Simples Celular de Concreto","12","0,6","-23.3586","-45.1223","-23.3586","-45.1221"
"DR 06","Bueiro","SP 055","79,700","Bueiro Simples Celular de Concreto","22","0,8","-23.5523","-45.2495","-23.5523","-45.2495"
"DR 06","Bueiro","SP 125","79,710","Bueiro Simples Celular de Concreto","16","0,3","-23.3597","-45.1224","-23.3598","-45.1224"
"DR 06","Bueiro","SP 125","79,720","Bueiro Simples Celular de Concreto","14","0,3","-23.36","-45.1223","-23.3601","-45.1224"
"DR 06","Bueiro","SP 125","79,742","Bueiro Simples Celular de Concreto","15","0,6","-23.359","-45.1222","-23.3591","-45.1221"
"DR 06","Bueiro","SP 125","79,775","Bueiro Simples Celular de Concreto","15","0,6","-23.3593","-45.1222","-23.3593","-45.1221"
"DR 06","Bueiro","SP 125","79,800","Bueiro Simples Celular de Concreto","14","0,3","-23.3606","-45.1221","-23.3607","-45.1221"
"DR 06","Bueiro","SP 125","79,802","Bueiro Simples Celular de Concreto","12","0,6","-23.3594","-45.1222","-23.3595","-45.1222"
"DR 06","Bueiro","SP 125","79,840","Bueiro Simples Celular de Concreto","12","0,4","-23.3608","-45.1218","-23.3609","-45.1219"
"DR 06","Bueiro","SP 125","79,876","Bueiro Simples Celular de Concreto","14,6","0,6","-23.3597","-45.1221","-23.3598","-45.1223"
"DR 06","Bueiro","SP 125","79,911","Bueiro Simples Celular de Concreto","12","0,6","-23.3581","-45.1223","-23.36","-45.1222"
"DR 06","Bueiro","SP 125","79,950","Bueiro Simples Celular de Concreto","12","0,4","-23.3613","-45.1219","-23.3613","-45.1219"
"DR 06","Bueiro","SP 055","79,960","Bueiro Duplo Celular de Concreto","18","0,8","-23.5545","-45.2509","-23.5545","-45.2509"
"DR 06","Bueiro","SP 125","79,966","Bueiro Simples Celular de Concreto","12,5","0,6","-23.3609","-45.1219","-23.3608","-45.1219"
"DR 06","Bueiro","SP 055","80,060","Bueiro Duplo Celular de Concreto","20","0,8","-23.5553","-45.2513","-23.5553","-45.2513"
"DR 06","Bueiro","SP 125","80,150","Bueiro Simples Celular de Concreto","12","0,6","-23.3619","-45.1218","-23.362","-45.1217"
"DR 06","Bueiro","SP 125","80,200","Bueiro Simples Celular de Concreto","19","0,6","-23.3625","-45.1219","-23.3626","-45.1219"
"DR 06","Bueiro","SP 125","80,200","Bueiro Simples Celular de Concreto","18,8","0,6","-23.3625","-45.1218","-23.3625","-45.1217"
"DR 06","Bueiro","SP 125","80,250","Bueiro Simples Celular de Concreto","10","0,6","-23.3635","-45.1228","-23.3635","-45.1229"
"DR 06","Bueiro","SP 125","80,266","Bueiro Simples Celular de Concreto","16","0,6","-23.3637","-45.1223","-23.2976","-45.4947"
"DR 06","Bueiro","SP 055","80,280","Bueiro Duplo Celular de Concreto","54","0,8","-23.5572","-45.2519","-23.5572","-45.2519"
"DR 06","Bueiro","SP 125","80,300","Bueiro Simples Celular de Concreto","36","1,5","-23.3632","-45.1233","-23.3635","-45.1232"
"DR 06","Bueiro","SP 125","80,319","Bueiro Simples Celular de Concreto","11","0,6","-23.3635","-45.1228","-23.3634","-45.1229"
